,FirstName,LastName,Date,Company,SIREN,email,plan,payment,price,Date Added
820,BRUNO,BIOTTEAU,2020-02-14,company_820,775872112,b.biotteau@company_820.com,pro,card,250.0,2020-02-14
821,ERICK,CAPDEVILA,2020-02-14,company_821,323621299,e.capdevila@company_821.com,startup,bank,85.0,2020-02-14
822,JEAN-NOËL,GALTIER,2020-02-14,company_822,336118842,j.galtier@company_822.com,enterprise,card,750.0,2020-02-14
823,DAVID,BURGAT,2020-02-17,company_823,166368425,d.burgat@company_823.com,startup,card,85.0,2020-02-21
824,MARIA,MENIER,2020-02-17,company_824,974644418,m.menier@company_824.com,startup,stripe,85.0,2020-02-21
825,CATHERINE,BERNARDON,2020-02-17,company_825,524394566,c.bernardon@company_825.com,pro,card,250.0,2020-02-21
826,STÉPHANE,SIMON,2020-02-17,company_826,615362185,s.simon@company_826.com,startup,card,85.0,2020-02-21
827,BAPTISTE,RUCH,2020-02-17,company_827,435761629,b.ruch@company_827.com,startup,card,85.0,2020-02-21
828,PATRICK,MEKHNACHE,2020-02-18,company_828,484182659,p.mekhnache@company_828.com,startup,bank,85.0,2020-02-21
829,RAPHAËL,BOURDOISEAU,2020-02-18,company_829,563977951,r.bourdoiseau@company_829.com,startup,card,85.0,2020-02-21
830,ANTOINE,SCHIEBEL,2020-02-18,company_830,969333684,a.schiebel@company_830.com,startup,card,85.0,2020-02-21
831,HÉLÈNE,GUIGOT,2020-02-18,company_831,248569173,h.guigot@company_831.com,startup,card,85.0,2020-02-21
832,LUDIVINE,MATTHEW,2020-02-19,company_832,987633192,l.matthew@company_832.com,startup,card,85.0,2020-02-21
833,NICOLAS,COMBET-BLANC,2020-02-19,company_833,852495952,n.combet-blanc@company_833.com,startup,card,85.0,2020-02-21
834,DAMIEN,BOUCHOU,2020-02-19,company_834,654738852,d.bouchou@company_834.com,startup,stripe,85.0,2020-02-21
835,PAULINE,BUCHMANN,2020-02-19,company_835,989946775,p.buchmann@company_835.com,startup,bank,85.0,2020-02-21
836,VALERE,BASKA,2020-02-19,company_836,565848685,v.baska@company_836.com,enterprise,card,750.0,2020-02-21
837,BAPTISTE,PAOLILLO,2020-02-19,company_837,152793729,b.paolillo@company_837.com,startup,card,85.0,2020-02-21
838,FABIENNE,DE BLASIIS,2020-02-19,company_838,198269599,f.de blasiis@company_838.com,startup,bank,85.0,2020-02-21
839,BENOÎT,HUVIER,2020-02-20,company_839,386549177,b.huvier@company_839.com,pro,stripe,250.0,2020-02-21
840,MARIE-LINE,HISPA,2020-02-20,company_840,122436517,m.hispa@company_840.com,pro,stripe,250.0,2020-02-21
841,JEAN-CLAUDE,DECOMBAZ,2020-02-20,company_841,641378861,j.decombaz@company_841.com,pro,bank,250.0,2020-02-21
842,ANTHONY,BACHENE,2020-02-20,company_842,565292461,a.bachene@company_842.com,startup,card,85.0,2020-02-21
843,THOMAS,LECONTE,2020-02-20,company_843,138272348,t.leconte@company_843.com,startup,card,85.0,2020-02-21
844,AUDREY,RAYEZ,2020-02-20,company_844,552123726,a.rayez@company_844.com,startup,card,85.0,2020-02-21
845,GAELLE,FROMONT,2020-02-21,company_845,445633954,g.fromont@company_845.com,startup,card,85.0,2020-02-21
846,BENOÎT,ROUX,2020-02-21,company_846,688547356,b.roux@company_846.com,startup,card,85.0,2020-02-21
847,ARNAUD,DELIAS,2020-02-21,company_847,785179931,a.delias@company_847.com,startup,stripe,85.0,2020-02-21
848,JEAN-LOUIS,NIEDDU,2020-02-21,company_848,895929722,j.nieddu@company_848.com,startup,bank,85.0,2020-02-21
849,HERVÉ,BEY,2020-02-24,company_849,864675218,h.bey@company_849.com,startup,card,85.0,2020-02-28
850,DJAMEL,MARIOT,2020-02-24,company_850,811732225,d.mariot@company_850.com,startup,card,85.0,2020-02-28
851,MORGANN,STEPANIAN,2020-02-24,company_851,976286691,m.stepanian@company_851.com,pro,bank,250.0,2020-02-28
852,CAMILLE,BELASRI,2020-02-24,company_852,871255428,c.belasri@company_852.com,startup,stripe,85.0,2020-02-28
853,NATHALIE,CHANSEL,2020-02-24,company_853,615352319,n.chansel@company_853.com,enterprise,card,750.0,2020-02-28
854,LIONEL,BILLY,2020-02-25,company_854,143753817,l.billy@company_854.com,startup,bank,85.0,2020-02-28
855,SANDRINE,TIERTANT,2020-02-25,company_855,897467493,s.tiertant@company_855.com,startup,card,85.0,2020-02-28
856,MARIANNE,AFONSO,2020-02-25,company_856,412952588,m.afonso@company_856.com,startup,card,85.0,2020-02-28
857,MALORIE,TORDJEMAN,2020-02-25,company_857,197467711,m.tordjeman@company_857.com,startup,stripe,85.0,2020-02-28
858,ANTHONY,WEBER,2020-02-26,company_858,977662858,a.weber@company_858.com,startup,stripe,85.0,2020-02-28
859,EVELYNE,PILLAULT,2020-02-26,company_859,688766461,e.pillault@company_859.com,startup,card,85.0,2020-02-28
860,CLAUDINE,THIBAUDAULT,2020-02-26,company_860,775424322,c.thibaudault@company_860.com,startup,card,85.0,2020-02-28
861,DAVID,FREDON,2020-02-26,company_861,379277152,d.fredon@company_861.com,pro,card,250.0,2020-02-28
862,PATRICK,COSTENOBLE,2020-02-27,company_862,753994256,p.costenoble@company_862.com,pro,card,250.0,2020-02-28
863,FANNY,JOLIET,2020-02-27,company_863,572332223,f.joliet@company_863.com,startup,card,85.0,2020-02-28
864,MATHIEU,DEPOIX,2020-02-27,company_864,624977214,m.depoix@company_864.com,enterprise,stripe,750.0,2020-02-28
865,JULIE,DELORME,2020-02-27,company_865,979159924,j.delorme@company_865.com,pro,card,250.0,2020-02-28
866,EMMANUEL,MORAILLON,2020-02-27,company_866,621415538,e.moraillon@company_866.com,pro,card,250.0,2020-02-28
867,LIONEL,RAINA,2020-02-27,company_867,923634288,l.raina@company_867.com,pro,card,250.0,2020-02-28
868,JEROME,HEQUET,2020-02-28,company_868,674826499,j.hequet@company_868.com,pro,bank,250.0,2020-02-28
869,FLORIAN,JOUYAUX,2020-02-28,company_869,539446529,f.jouyaux@company_869.com,startup,card,85.0,2020-02-28
870,BRUNO,STREBLER,2020-02-28,company_870,993369152,b.strebler@company_870.com,pro,card,250.0,2020-02-28
871,ANTOINE,FLEITH,2020-02-28,company_871,732721627,a.fleith@company_871.com,pro,card,250.0,2020-02-28
872,ISABELLE,ORTIZ,2020-03-02,company_872,334736884,i.ortiz@company_872.com,startup,stripe,85.0,2020-03-06
873,FIONA,MANSEAU,2020-03-02,company_873,615862722,f.manseau@company_873.com,startup,card,85.0,2020-03-06
874,JONATHAN,AGOYER,2020-03-02,company_874,155582216,j.agoyer@company_874.com,startup,card,85.0,2020-03-06
875,ANTOINE,LEFEVRE,2020-03-02,company_875,912472644,a.lefevre@company_875.com,startup,card,85.0,2020-03-06
876,ARNAUD,TRAVERS,2020-03-02,company_876,548662169,a.travers@company_876.com,startup,card,85.0,2020-03-06
877,FABRIZIO,DE MATOS,2020-03-03,company_877,111549678,f.de matos@company_877.com,pro,card,250.0,2020-03-06
878,VALÉRIE,QUERY,2020-03-03,company_878,512426869,v.query@company_878.com,startup,card,85.0,2020-03-06
879,VINCENT,JOPPIN,2020-03-03,company_879,653168173,v.joppin@company_879.com,enterprise,card,750.0,2020-03-06
880,RÉMI,TROHAY,2020-03-03,company_880,869969119,r.trohay@company_880.com,startup,stripe,85.0,2020-03-06
881,MELODY,RUSTUEL,2020-03-03,company_881,878336127,m.rustuel@company_881.com,startup,card,85.0,2020-03-06
882,ETIENNE,LANGLOIS,2020-03-03,company_882,981629137,e.langlois@company_882.com,startup,bank,85.0,2020-03-06
883,THIERRY,LIMOUSIN,2020-03-04,company_883,718233998,t.limousin@company_883.com,startup,card,85.0,2020-03-06
884,DAVID,BLOCH,2020-03-04,company_884,867357179,d.bloch@company_884.com,startup,card,85.0,2020-03-06
885,SERGE,COUFFRANT,2020-03-04,company_885,185817348,s.couffrant@company_885.com,startup,card,85.0,2020-03-06
886,FADOUA,PARIENTE,2020-03-04,company_886,641555991,f.pariente@company_886.com,enterprise,card,750.0,2020-03-06
887,BRUNO,ROHART,2020-03-04,company_887,848315613,b.rohart@company_887.com,pro,bank,250.0,2020-03-06
888,THOMAS,HADDAD,2020-03-04,company_888,473976491,t.haddad@company_888.com,startup,card,85.0,2020-03-06
889,CHRISTOPHER,MONIN,2020-03-05,company_889,128958146,c.monin@company_889.com,startup,card,85.0,2020-03-06
890,FLORENT,DELCOURT,2020-03-05,company_890,915775768,f.delcourt@company_890.com,startup,card,85.0,2020-03-06
891,CAMILLE,CHAPPE,2020-03-05,company_891,675356952,c.chappe@company_891.com,startup,card,85.0,2020-03-06
892,YANNICK,GRAVELEINE,2020-03-05,company_892,858331575,y.graveleine@company_892.com,startup,card,85.0,2020-03-06
893,LAURENT,RIBEIRO,2020-03-05,company_893,573649565,l.ribeiro@company_893.com,startup,card,85.0,2020-03-06
894,CAMILLE,MANTI,2020-03-06,company_894,678746771,c.manti@company_894.com,pro,card,250.0,2020-03-06
895,JEAN,GRINDA,2020-03-06,company_895,886763619,j.grinda@company_895.com,startup,stripe,85.0,2020-03-06
896,ANNIE,DESWELLE,2020-03-06,company_896,831482882,a.deswelle@company_896.com,startup,card,85.0,2020-03-06
897,FLORIAN,BROQUET,2020-03-06,company_897,837166885,f.broquet@company_897.com,startup,bank,85.0,2020-03-06
898,SYLVIE,HONORE,2020-03-09,company_898,818971941,s.honore@company_898.com,startup,bank,85.0,2020-03-13
899,PAULE,CHAUVETTE,2020-03-09,company_899,648466218,p.chauvette@company_899.com,startup,card,85.0,2020-03-13
900,PAUL,WOLFHUGEL,2020-03-09,company_900,491415769,p.wolfhugel@company_900.com,pro,card,250.0,2020-03-13
901,FRANÇOIS,GUILLOUX,2020-03-09,company_901,563899658,f.guilloux@company_901.com,startup,bank,85.0,2020-03-13
902,ORNELLA,OSTAN,2020-03-09,company_902,843848792,o.ostan@company_902.com,pro,card,250.0,2020-03-13
903,BENJAMIN,BODZEN,2020-03-10,company_903,239172557,b.bodzen@company_903.com,startup,stripe,85.0,2020-03-13
904,YOUNIS,CHOMARAT,2020-03-10,company_904,221282975,y.chomarat@company_904.com,startup,stripe,85.0,2020-03-13
905,KARIM,LHERBIER,2020-03-10,company_905,915622418,k.lherbier@company_905.com,pro,card,250.0,2020-03-13
906,DIDIER,VAUTHIER,2020-03-10,company_906,495845134,d.vauthier@company_906.com,startup,card,85.0,2020-03-13
907,AURÉLIEN,PERROT,2020-03-11,company_907,431166647,a.perrot@company_907.com,startup,bank,85.0,2020-03-13
908,VIRGINIE,PHILIPPE,2020-03-11,company_908,797917928,v.philippe@company_908.com,startup,card,85.0,2020-03-13
909,JEAN-FRANÇOIS,HURSTEL,2020-03-11,company_909,641793338,j.hurstel@company_909.com,enterprise,card,750.0,2020-03-13
910,CORENTIN,BOUTROIS,2020-03-11,company_910,329332219,c.boutrois@company_910.com,startup,card,85.0,2020-03-13
911,BETTY,QUINCI,2020-03-11,company_911,339835489,b.quinci@company_911.com,pro,stripe,250.0,2020-03-13
912,CINDY,VOYEAU,2020-03-12,company_912,217519857,c.voyeau@company_912.com,startup,card,85.0,2020-03-13
913,JULIEN,DE POUS,2020-03-12,company_913,376614338,j.de pous@company_913.com,startup,card,85.0,2020-03-13
914,JEREMY,BAUDET,2020-03-12,company_914,593841822,j.baudet@company_914.com,startup,card,85.0,2020-03-13
915,SARAH,FRANCONE,2020-03-12,company_915,398586387,s.francone@company_915.com,startup,stripe,85.0,2020-03-13
916,LÉO,GUY,2020-03-12,company_916,574166145,l.guy@company_916.com,pro,card,250.0,2020-03-13
917,ROMUALD,AUBIN,2020-03-12,company_917,487295362,r.aubin@company_917.com,pro,stripe,250.0,2020-03-13
918,SOPHIANE,PY,2020-03-13,company_918,263537868,s.py@company_918.com,startup,bank,85.0,2020-03-13
919,OLIVIER,MOULINEAU,2020-03-13,company_919,452646258,o.moulineau@company_919.com,startup,card,85.0,2020-03-13
920,VIVIANE,PEREZ,2020-03-13,company_920,884978885,v.perez@company_920.com,startup,card,85.0,2020-03-13
921,DAVID,CHATILLON,2020-03-13,company_921,961447732,d.chatillon@company_921.com,enterprise,stripe,750.0,2020-03-13
922,MALIK,CATTELAIN,2020-03-16,company_922,821851764,m.cattelain@company_922.com,startup,card,85.0,2020-03-20
923,STÉPHANE,ROCANCOURT,2020-03-16,company_923,347278666,s.rocancourt@company_923.com,enterprise,stripe,750.0,2020-03-20
924,STÉPHANIE,ROYER,2020-03-16,company_924,493644333,s.royer@company_924.com,startup,card,85.0,2020-03-20
925,CLÉMENT,VICTORIA,2020-03-16,company_925,221954732,c.victoria@company_925.com,startup,bank,85.0,2020-03-20
926,HANANE,TOURNEUX,2020-03-16,company_926,841576271,h.tourneux@company_926.com,pro,bank,250.0,2020-03-20
927,RENAUD,ARANTHABE,2020-03-16,company_927,543634434,r.aranthabe@company_927.com,startup,card,85.0,2020-03-20
928,MICHEL,MALIDOR,2020-03-17,company_928,583539339,m.malidor@company_928.com,startup,card,85.0,2020-03-20
929,NICOLAS,ECHENNE,2020-03-17,company_929,721846916,n.echenne@company_929.com,startup,card,85.0,2020-03-20
930,ANDRÉ,LEFRANC,2020-03-17,company_930,641427874,a.lefranc@company_930.com,startup,card,85.0,2020-03-20
931,ANTOINE,ZUCKER,2020-03-17,company_931,945316824,a.zucker@company_931.com,startup,card,85.0,2020-03-20
932,THÉO,SUAREZ,2020-03-17,company_932,615164884,t.suarez@company_932.com,startup,card,85.0,2020-03-20
933,NICOLE,CORMIER,2020-03-18,company_933,138793795,n.cormier@company_933.com,enterprise,card,750.0,2020-03-20
934,BRAHIM,GUIHARD,2020-03-18,company_934,731528399,b.guihard@company_934.com,pro,card,250.0,2020-03-20
935,MAEVA,LUIZ,2020-03-18,company_935,291249495,m.luiz@company_935.com,startup,bank,85.0,2020-03-20
936,PATRICE,BOISADAN,2020-03-18,company_936,617214164,p.boisadan@company_936.com,pro,stripe,250.0,2020-03-20
937,JENNIFER,HELALI,2020-03-18,company_937,517426175,j.helali@company_937.com,startup,card,85.0,2020-03-20
938,HÉLÈNE,PLATS,2020-03-19,company_938,138142484,h.plats@company_938.com,startup,card,85.0,2020-03-20
939,CHRISTOPHE,LAUNAY,2020-03-19,company_939,989444269,c.launay@company_939.com,pro,card,250.0,2020-03-20
940,CLAUDE,MESTADIER,2020-03-19,company_940,776939572,c.mestadier@company_940.com,startup,stripe,85.0,2020-03-20
941,PHILIPPE,HOUVERT,2020-03-19,company_941,452821185,p.houvert@company_941.com,startup,card,85.0,2020-03-20
942,LORNA,BULZOMI,2020-03-19,company_942,135634885,l.bulzomi@company_942.com,startup,card,85.0,2020-03-20
943,DOMINIQUE,GRAVE,2020-03-20,company_943,234983783,d.grave@company_943.com,startup,card,85.0,2020-03-20
944,PAUL,ANDRE,2020-03-20,company_944,547721695,p.andre@company_944.com,startup,card,85.0,2020-03-20
945,LOUIS,DABIN,2020-03-20,company_945,824767137,l.dabin@company_945.com,enterprise,card,750.0,2020-03-20
946,NAZHA,VINAULT,2020-03-20,company_946,291685372,n.vinault@company_946.com,startup,card,85.0,2020-03-20
947,SÉBASTIEN,MIGNOTTE,2020-03-23,company_947,168772159,s.mignotte@company_947.com,startup,card,85.0,2020-03-27
948,MATHIS,CASTEJON,2020-03-23,company_948,651151341,m.castejon@company_948.com,enterprise,card,750.0,2020-03-27
949,JEAN-PHILIPPE,VAUDRY,2020-03-23,company_949,366522218,j.vaudry@company_949.com,startup,card,85.0,2020-03-27
950,NICOLAS,DONDIN,2020-03-23,company_950,295617264,n.dondin@company_950.com,pro,stripe,250.0,2020-03-27
951,CEDRIC,BONVARD,2020-03-23,company_951,632363652,c.bonvard@company_951.com,startup,card,85.0,2020-03-27
952,PHILIPPE,JOASSAINT,2020-03-24,company_952,149481142,p.joassaint@company_952.com,startup,card,85.0,2020-03-27
953,CHLOÉ,BROUET,2020-03-24,company_953,413531141,c.brouet@company_953.com,startup,card,85.0,2020-03-27
954,KEYLIAN,BAUDUIN,2020-03-24,company_954,626352968,k.bauduin@company_954.com,enterprise,card,750.0,2020-03-27
955,ISABELLE,CHENAL,2020-03-24,company_955,479973254,i.chenal@company_955.com,startup,card,85.0,2020-03-27
956,GEORGES,REITER,2020-03-24,company_956,961811895,g.reiter@company_956.com,startup,card,85.0,2020-03-27
957,THIERRY,MOROUCHE,2020-03-24,company_957,854577479,t.morouche@company_957.com,startup,card,85.0,2020-03-27
958,STÉPHANE,MOBUCHON,2020-03-25,company_958,835987556,s.mobuchon@company_958.com,startup,stripe,85.0,2020-03-27
959,LAURENCE,LEROUX,2020-03-25,company_959,241131593,l.leroux@company_959.com,startup,card,85.0,2020-03-27
960,JEAN-PHILIPPE,CHAIX,2020-03-25,company_960,393956623,j.chaix@company_960.com,enterprise,card,750.0,2020-03-27
961,CHRISTOPHE,GOBERT,2020-03-25,company_961,237184513,c.gobert@company_961.com,startup,card,85.0,2020-03-27
962,HACHMI,SCHMITT,2020-03-25,company_962,424893354,h.schmitt@company_962.com,startup,card,85.0,2020-03-27
963,BENJAMIN,BRESSAND,2020-03-25,company_963,454176216,b.bressand@company_963.com,startup,stripe,85.0,2020-03-27
964,HERVÉ,GONZALEZ,2020-03-26,company_964,321567125,h.gonzalez@company_964.com,startup,card,85.0,2020-03-27
965,SYLVIE,MEYER,2020-03-26,company_965,334526718,s.meyer@company_965.com,startup,bank,85.0,2020-03-27
966,FRÉDÉRIC,ESNAULT,2020-03-26,company_966,527153838,f.esnault@company_966.com,startup,card,85.0,2020-03-27
967,KÉVIN,DUMAS,2020-03-26,company_967,223177155,k.dumas@company_967.com,startup,card,85.0,2020-03-27
968,ISABELLE,GOIFFON,2020-03-26,company_968,561388337,i.goiffon@company_968.com,pro,card,250.0,2020-03-27
969,TATIANA,MECHIN,2020-03-26,company_969,744368987,t.mechin@company_969.com,pro,bank,250.0,2020-03-27
970,AGATHE,SOUVESTRE,2020-03-26,company_970,972915539,a.souvestre@company_970.com,startup,bank,85.0,2020-03-27
971,ALI,ALLAIN,2020-03-26,company_971,386183688,a.allain@company_971.com,startup,stripe,85.0,2020-03-27
972,OLIVIER,BOLOT,2020-03-27,company_972,526312869,o.bolot@company_972.com,pro,card,250.0,2020-03-27
973,LUDOVIC,LAFI,2020-03-27,company_973,594275298,l.lafi@company_973.com,startup,card,85.0,2020-03-27
974,NATHANAEL,DIOP,2020-03-27,company_974,991493754,n.diop@company_974.com,startup,card,85.0,2020-03-27
975,PHILIPPE,HENNEQUIERE,2020-03-27,company_975,191926522,p.hennequiere@company_975.com,startup,card,85.0,2020-03-27
976,ALEXIA,BROUARD,2020-03-30,company_976,738915181,a.brouard@company_976.com,pro,card,250.0,2020-04-03
977,LAURENT,ROURE,2020-03-30,company_977,473624636,l.roure@company_977.com,startup,card,85.0,2020-04-03
978,VIRGINIE,CORNUAULT,2020-03-30,company_978,776761624,v.cornuault@company_978.com,startup,card,85.0,2020-04-03
979,ROMUALD,LE BUREL,2020-03-30,company_979,339528159,r.le burel@company_979.com,startup,card,85.0,2020-04-03
980,FRANCINE,TACHOIRES,2020-03-30,company_980,394466182,f.tachoires@company_980.com,startup,card,85.0,2020-04-03
981,DYLAN,BARBIER,2020-03-30,company_981,166326718,d.barbier@company_981.com,pro,card,250.0,2020-04-03
982,CLYDE,GUICHARD,2020-03-31,company_982,259418734,c.guichard@company_982.com,startup,card,85.0,2020-04-03
983,HERVÉ,PINGEOT,2020-03-31,company_983,853697519,h.pingeot@company_983.com,startup,card,85.0,2020-04-03
984,LYDIE,GONZALEZ,2020-03-31,company_984,627227536,l.gonzalez@company_984.com,startup,card,85.0,2020-04-03
985,NADINE,ENUDDE,2020-03-31,company_985,815765887,n.enudde@company_985.com,startup,card,85.0,2020-04-03
986,FLORENT,COURTIN,2020-03-31,company_986,783881966,f.courtin@company_986.com,startup,card,85.0,2020-04-03
987,JONATHAN,POTIER,2020-03-31,company_987,291898516,j.potier@company_987.com,pro,card,250.0,2020-04-03
988,MARION,GOUBET,2020-03-31,company_988,764526318,m.goubet@company_988.com,startup,card,85.0,2020-04-03
989,MARIE,MASTON,2020-04-01,company_989,854968598,m.maston@company_989.com,startup,card,85.0,2020-04-03
990,DAMIEN,SORASIO,2020-04-01,company_990,779865492,d.sorasio@company_990.com,pro,card,250.0,2020-04-03
991,SERGE,CLAVIER,2020-04-01,company_991,583591377,s.clavier@company_991.com,startup,card,85.0,2020-04-03
992,TINO,DESMAREZ,2020-04-01,company_992,684998589,t.desmarez@company_992.com,enterprise,card,750.0,2020-04-03
993,NICOLAS,FOINEL,2020-04-01,company_993,493827852,n.foinel@company_993.com,pro,stripe,250.0,2020-04-03
994,JULIEN,CORNIER,2020-04-01,company_994,735137426,j.cornier@company_994.com,pro,card,250.0,2020-04-03
995,EMMANUEL,LEDUC,2020-04-01,company_995,131438147,e.leduc@company_995.com,startup,card,85.0,2020-04-03
996,CLARA,FRANCOIS,2020-04-02,company_996,781976357,c.francois@company_996.com,startup,stripe,85.0,2020-04-03
997,DYLAN,BRIENNE,2020-04-02,company_997,137163455,d.brienne@company_997.com,startup,card,85.0,2020-04-03
998,CÉCILE,DORE,2020-04-02,company_998,239882163,c.dore@company_998.com,startup,card,85.0,2020-04-03
999,HERVÉ,DUFRESNE,2020-04-02,company_999,932856473,h.dufresne@company_999.com,startup,stripe,85.0,2020-04-03
1000,TANIA,LECROSNIER,2020-04-02,company_1000,241798513,t.lecrosnier@company_1000.com,enterprise,bank,750.0,2020-04-03
1001,SOFIAN,LEDRU,2020-04-02,company_1001,131333255,s.ledru@company_1001.com,startup,card,85.0,2020-04-03
1002,RAMAZAN,GONON,2020-04-03,company_1002,974854779,r.gonon@company_1002.com,startup,card,85.0,2020-04-03
1003,MICKAËL,MATHA,2020-04-03,company_1003,126577488,m.matha@company_1003.com,startup,card,85.0,2020-04-03
